path,label,label_text,split
data\raw\train\deer\deer_train_02345.jpg,4,deer,train
data\raw\train\cat\cat_train_02346.jpg,1,cat,train
data\raw\train\cat\cat_train_02347.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02348.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02349.jpg,5,dog,train
data\raw\train\llama\llama_train_02350.jpg,2,llama,train
data\raw\train\swan\swan_train_02351.jpg,7,swan,train
data\raw\train\dog\dog_train_02352.jpg,5,dog,train
data\raw\train\llama\llama_train_02353.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02354.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02355.jpg,6,snail,train
data\raw\train\swan\swan_train_02356.jpg,7,swan,train
data\raw\train\dog\dog_train_02357.jpg,5,dog,train
data\raw\train\dog\dog_train_02358.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02359.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02360.jpg,2,llama,train
data\raw\train\deer\deer_train_02361.jpg,4,deer,train
data\raw\train\dog\dog_train_02362.jpg,5,dog,train
data\raw\train\swan\swan_train_02363.jpg,7,swan,train
data\raw\train\bird\bird_train_02364.jpg,0,bird,train
data\raw\train\llama\llama_train_02365.jpg,2,llama,train
data\raw\train\swan\swan_train_02366.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02367.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02368.jpg,4,deer,train
data\raw\train\deer\deer_train_02369.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02370.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02371.jpg,6,snail,train
data\raw\train\swan\swan_train_02372.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02373.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02374.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02375.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02376.jpg,0,bird,train
data\raw\train\cat\cat_train_02377.jpg,1,cat,train
data\raw\train\deer\deer_train_02378.jpg,4,deer,train
data\raw\train\deer\deer_train_02379.jpg,4,deer,train
data\raw\train\deer\deer_train_02380.jpg,4,deer,train
data\raw\train\deer\deer_train_02381.jpg,4,deer,train
data\raw\train\bird\bird_train_02382.jpg,0,bird,train
data\raw\train\snail\snail_train_02383.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02384.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02385.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02386.jpg,7,swan,train
data\raw\train\cat\cat_train_02387.jpg,1,cat,train
data\raw\train\dog\dog_train_02388.jpg,5,dog,train
data\raw\train\swan\swan_train_02389.jpg,7,swan,train
data\raw\train\deer\deer_train_02390.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02391.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02392.jpg,4,deer,train
data\raw\train\cat\cat_train_02393.jpg,1,cat,train
data\raw\train\llama\llama_train_02394.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02395.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02396.jpg,7,swan,train
data\raw\train\swan\swan_train_02397.jpg,7,swan,train
data\raw\train\dog\dog_train_02398.jpg,5,dog,train
data\raw\train\snail\snail_train_02399.jpg,6,snail,train
data\raw\train\snail\snail_train_02400.jpg,6,snail,train
data\raw\train\swan\swan_train_02401.jpg,7,swan,train
data\raw\train\deer\deer_train_02402.jpg,4,deer,train
data\raw\train\cat\cat_train_02403.jpg,1,cat,train
data\raw\train\swan\swan_train_02404.jpg,7,swan,train
data\raw\train\bird\bird_train_02405.jpg,0,bird,train
data\raw\train\deer\deer_train_02406.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02407.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02408.jpg,4,deer,train
data\raw\train\bird\bird_train_02409.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02410.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02411.jpg,6,snail,train
data\raw\train\snail\snail_train_02412.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02413.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02414.jpg,5,dog,train
data\raw\train\bird\bird_train_02415.jpg,0,bird,train
data\raw\train\swan\swan_train_02416.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02417.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02418.jpg,4,deer,train
data\raw\train\dog\dog_train_02419.jpg,5,dog,train
data\raw\train\cat\cat_train_02420.jpg,1,cat,train
data\raw\train\llama\llama_train_02421.jpg,2,llama,train
data\raw\train\llama\llama_train_02422.jpg,2,llama,train
data\raw\train\swan\swan_train_02423.jpg,7,swan,train
data\raw\train\cat\cat_train_02424.jpg,1,cat,train
data\raw\train\bird\bird_train_02425.jpg,0,bird,train
data\raw\train\bird\bird_train_02426.jpg,0,bird,train
data\raw\train\snail\snail_train_02427.jpg,6,snail,train
data\raw\train\cat\cat_train_02428.jpg,1,cat,train
data\raw\train\dog\dog_train_02429.jpg,5,dog,train
data\raw\train\bird\bird_train_02430.jpg,0,bird,train
data\raw\train\swan\swan_train_02431.jpg,7,swan,train
data\raw\train\dog\dog_train_02432.jpg,5,dog,train
data\raw\train\swan\swan_train_02433.jpg,7,swan,train
data\raw\train\bird\bird_train_02434.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02435.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02436.jpg,1,cat,train
data\raw\train\swan\swan_train_02437.jpg,7,swan,train
data\raw\train\bird\bird_train_02438.jpg,0,bird,train
data\raw\train\snail\snail_train_02439.jpg,6,snail,train
data\raw\train\bird\bird_train_02440.jpg,0,bird,train
data\raw\train\bird\bird_train_02441.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02442.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02443.jpg,2,llama,train
data\raw\train\snail\snail_train_02444.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02445.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02446.jpg,5,dog,train
data\raw\train\bird\bird_train_02447.jpg,0,bird,train
data\raw\train\swan\swan_train_02448.jpg,7,swan,train
data\raw\train\swan\swan_train_02449.jpg,7,swan,train
data\raw\train\dog\dog_train_02450.jpg,5,dog,train
data\raw\train\llama\llama_train_02451.jpg,2,llama,train
data\raw\train\dog\dog_train_02452.jpg,5,dog,train
data\raw\train\bird\bird_train_02453.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02454.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02455.jpg,7,swan,train
data\raw\train\dog\dog_train_02456.jpg,5,dog,train
data\raw\train\llama\llama_train_02457.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02458.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02459.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02460.jpg,7,swan,train
data\raw\train\llama\llama_train_02461.jpg,2,llama,train
data\raw\train\llama\llama_train_02462.jpg,2,llama,train
data\raw\train\swan\swan_train_02463.jpg,7,swan,train
data\raw\train\bird\bird_train_02464.jpg,0,bird,train
data\raw\train\dog\dog_train_02465.jpg,5,dog,train
data\raw\train\bird\bird_train_02466.jpg,0,bird,train
data\raw\train\swan\swan_train_02467.jpg,7,swan,train
data\raw\train\llama\llama_train_02468.jpg,2,llama,train
data\raw\train\swan\swan_train_02469.jpg,7,swan,train
data\raw\train\dog\dog_train_02470.jpg,5,dog,train
data\raw\train\dog\dog_train_02471.jpg,5,dog,train
data\raw\train\cat\cat_train_02472.jpg,1,cat,train
data\raw\train\bird\bird_train_02473.jpg,0,bird,train
data\raw\train\dog\dog_train_02474.jpg,5,dog,train
data\raw\train\dog\dog_train_02475.jpg,5,dog,train
data\raw\train\llama\llama_train_02476.jpg,2,llama,train
data\raw\train\llama\llama_train_02477.jpg,2,llama,train
data\raw\train\dog\dog_train_02478.jpg,5,dog,train
data\raw\train\cat\cat_train_02479.jpg,1,cat,train
data\raw\train\swan\swan_train_02480.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02481.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02482.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02483.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02484.jpg,2,llama,train
data\raw\train\cat\cat_train_02485.jpg,1,cat,train
data\raw\train\llama\llama_train_02486.jpg,2,llama,train
data\raw\train\dog\dog_train_02487.jpg,5,dog,train
data\raw\train\cat\cat_train_02488.jpg,1,cat,train
data\raw\train\snail\snail_train_02489.jpg,6,snail,train
data\raw\train\llama\llama_train_02490.jpg,2,llama,train
data\raw\train\deer\deer_train_02491.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02492.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02493.jpg,1,cat,train
data\raw\train\dog\dog_train_02494.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02495.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02496.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02497.jpg,2,llama,train
data\raw\train\cat\cat_train_02498.jpg,1,cat,train
data\raw\train\deer\deer_train_02499.jpg,4,deer,train
data\raw\train\swan\swan_train_02500.jpg,7,swan,train
data\raw\train\snail\snail_train_02501.jpg,6,snail,train
data\raw\train\dog\dog_train_02502.jpg,5,dog,train
data\raw\train\dog\dog_train_02503.jpg,5,dog,train
data\raw\train\bird\bird_train_02504.jpg,0,bird,train
data\raw\train\swan\swan_train_02505.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02506.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02507.jpg,6,snail,train
data\raw\train\dog\dog_train_02508.jpg,5,dog,train
data\raw\train\dog\dog_train_02509.jpg,5,dog,train
data\raw\train\snail\snail_train_02510.jpg,6,snail,train
data\raw\train\cat\cat_train_02511.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02512.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02513.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02514.jpg,0,bird,train
data\raw\train\dog\dog_train_02515.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02516.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02517.jpg,6,snail,train
data\raw\train\swan\swan_train_02518.jpg,7,swan,train
data\raw\train\swan\swan_train_02519.jpg,7,swan,train
data\raw\train\rabbit\rabbit_train_02520.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02521.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02522.jpg,3,rabbit,train
data\raw\train\llama\llama_train_02523.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02524.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02525.jpg,5,dog,train
data\raw\train\deer\deer_train_02526.jpg,4,deer,train
data\raw\train\deer\deer_train_02527.jpg,4,deer,train
data\raw\train\llama\llama_train_02528.jpg,2,llama,train
data\raw\train\bird\bird_train_02529.jpg,0,bird,train
data\raw\train\bird\bird_train_02530.jpg,0,bird,train
data\raw\train\bird\bird_train_02531.jpg,0,bird,train
data\raw\train\deer\deer_train_02532.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02533.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02534.jpg,0,bird,train
data\raw\train\bird\bird_train_02535.jpg,0,bird,train
data\raw\train\llama\llama_train_02536.jpg,2,llama,train
data\raw\train\deer\deer_train_02537.jpg,4,deer,train
data\raw\train\deer\deer_train_02538.jpg,4,deer,train
data\raw\train\deer\deer_train_02539.jpg,4,deer,train
data\raw\train\llama\llama_train_02540.jpg,2,llama,train
data\raw\train\swan\swan_train_02541.jpg,7,swan,train
data\raw\train\deer\deer_train_02542.jpg,4,deer,train
data\raw\train\llama\llama_train_02543.jpg,2,llama,train
data\raw\train\bird\bird_train_02544.jpg,0,bird,train
data\raw\train\dog\dog_train_02545.jpg,5,dog,train
data\raw\train\swan\swan_train_02546.jpg,7,swan,train
data\raw\train\bird\bird_train_02547.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02548.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02549.jpg,6,snail,train
data\raw\train\dog\dog_train_02550.jpg,5,dog,train
data\raw\train\deer\deer_train_02551.jpg,4,deer,train
data\raw\train\swan\swan_train_02552.jpg,7,swan,train
data\raw\train\bird\bird_train_02553.jpg,0,bird,train
data\raw\train\bird\bird_train_02554.jpg,0,bird,train
data\raw\train\llama\llama_train_02555.jpg,2,llama,train
data\raw\train\swan\swan_train_02556.jpg,7,swan,train
data\raw\train\snail\snail_train_02557.jpg,6,snail,train
data\raw\train\dog\dog_train_02558.jpg,5,dog,train
data\raw\train\llama\llama_train_02559.jpg,2,llama,train
data\raw\train\dog\dog_train_02560.jpg,5,dog,train
data\raw\train\bird\bird_train_02561.jpg,0,bird,train
data\raw\train\snail\snail_train_02562.jpg,6,snail,train
data\raw\train\deer\deer_train_02563.jpg,4,deer,train
data\raw\train\swan\swan_train_02564.jpg,7,swan,train
data\raw\train\snail\snail_train_02565.jpg,6,snail,train
data\raw\train\swan\swan_train_02566.jpg,7,swan,train
data\raw\train\cat\cat_train_02567.jpg,1,cat,train
data\raw\train\bird\bird_train_02568.jpg,0,bird,train
data\raw\train\llama\llama_train_02569.jpg,2,llama,train
data\raw\train\snail\snail_train_02570.jpg,6,snail,train
data\raw\train\dog\dog_train_02571.jpg,5,dog,train
data\raw\train\snail\snail_train_02572.jpg,6,snail,train
data\raw\train\dog\dog_train_02573.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02574.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02575.jpg,7,swan,train
data\raw\train\bird\bird_train_02576.jpg,0,bird,train
data\raw\train\dog\dog_train_02577.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02578.jpg,3,rabbit,train
data\raw\train\cat\cat_train_02579.jpg,1,cat,train
data\raw\train\snail\snail_train_02580.jpg,6,snail,train
data\raw\train\cat\cat_train_02581.jpg,1,cat,train
data\raw\train\deer\deer_train_02582.jpg,4,deer,train
data\raw\train\deer\deer_train_02583.jpg,4,deer,train
data\raw\train\dog\dog_train_02584.jpg,5,dog,train
data\raw\train\deer\deer_train_02585.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02586.jpg,3,rabbit,train
data\raw\train\swan\swan_train_02587.jpg,7,swan,train
data\raw\train\deer\deer_train_02588.jpg,4,deer,train
data\raw\train\llama\llama_train_02589.jpg,2,llama,train
data\raw\train\deer\deer_train_02590.jpg,4,deer,train
data\raw\train\swan\swan_train_02591.jpg,7,swan,train
data\raw\train\cat\cat_train_02592.jpg,1,cat,train
data\raw\train\dog\dog_train_02593.jpg,5,dog,train
data\raw\train\llama\llama_train_02594.jpg,2,llama,train
data\raw\train\swan\swan_train_02595.jpg,7,swan,train
data\raw\train\bird\bird_train_02596.jpg,0,bird,train
data\raw\train\deer\deer_train_02597.jpg,4,deer,train
data\raw\train\deer\deer_train_02598.jpg,4,deer,train
data\raw\train\deer\deer_train_02599.jpg,4,deer,train
data\raw\train\dog\dog_train_02600.jpg,5,dog,train
data\raw\train\llama\llama_train_02601.jpg,2,llama,train
data\raw\train\dog\dog_train_02602.jpg,5,dog,train
data\raw\train\llama\llama_train_02603.jpg,2,llama,train
data\raw\train\deer\deer_train_02604.jpg,4,deer,train
data\raw\train\swan\swan_train_02605.jpg,7,swan,train
data\raw\train\bird\bird_train_02606.jpg,0,bird,train
data\raw\train\swan\swan_train_02607.jpg,7,swan,train
data\raw\train\cat\cat_train_02608.jpg,1,cat,train
data\raw\train\dog\dog_train_02609.jpg,5,dog,train
data\raw\train\deer\deer_train_02610.jpg,4,deer,train
data\raw\train\deer\deer_train_02611.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02612.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02613.jpg,5,dog,train
data\raw\train\swan\swan_train_02614.jpg,7,swan,train
data\raw\train\bird\bird_train_02615.jpg,0,bird,train
data\raw\train\snail\snail_train_02616.jpg,6,snail,train
data\raw\train\rabbit\rabbit_train_02617.jpg,3,rabbit,train
data\raw\train\rabbit\rabbit_train_02618.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02619.jpg,6,snail,train
data\raw\train\deer\deer_train_02620.jpg,4,deer,train
data\raw\train\dog\dog_train_02621.jpg,5,dog,train
data\raw\train\dog\dog_train_02622.jpg,5,dog,train
data\raw\train\rabbit\rabbit_train_02623.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02624.jpg,5,dog,train
data\raw\train\snail\snail_train_02625.jpg,6,snail,train
data\raw\train\bird\bird_train_02626.jpg,0,bird,train
data\raw\train\swan\swan_train_02627.jpg,7,swan,train
data\raw\train\deer\deer_train_02628.jpg,4,deer,train
data\raw\train\rabbit\rabbit_train_02629.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02630.jpg,4,deer,train
data\raw\train\swan\swan_train_02631.jpg,7,swan,train
data\raw\train\dog\dog_train_02632.jpg,5,dog,train
data\raw\train\deer\deer_train_02633.jpg,4,deer,train
data\raw\train\deer\deer_train_02634.jpg,4,deer,train
data\raw\train\bird\bird_train_02635.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02636.jpg,3,rabbit,train
data\raw\train\bird\bird_train_02637.jpg,0,bird,train
data\raw\train\cat\cat_train_02638.jpg,1,cat,train
data\raw\train\rabbit\rabbit_train_02639.jpg,3,rabbit,train
data\raw\train\deer\deer_train_02640.jpg,4,deer,train
data\raw\train\dog\dog_train_02641.jpg,5,dog,train
data\raw\train\dog\dog_train_02642.jpg,5,dog,train
data\raw\train\snail\snail_train_02643.jpg,6,snail,train
data\raw\train\swan\swan_train_02644.jpg,7,swan,train
data\raw\train\bird\bird_train_02645.jpg,0,bird,train
data\raw\train\rabbit\rabbit_train_02646.jpg,3,rabbit,train
data\raw\train\snail\snail_train_02647.jpg,6,snail,train
data\raw\train\swan\swan_train_02648.jpg,7,swan,train
data\raw\train\dog\dog_train_02649.jpg,5,dog,train
data\raw\train\cat\cat_train_02650.jpg,1,cat,train
data\raw\train\dog\dog_train_02651.jpg,5,dog,train
data\raw\train\deer\deer_train_02652.jpg,4,deer,train
data\raw\train\cat\cat_train_02653.jpg,1,cat,train
data\raw\train\swan\swan_train_02654.jpg,7,swan,train
data\raw\train\llama\llama_train_02655.jpg,2,llama,train
data\raw\train\deer\deer_train_02656.jpg,4,deer,train
data\raw\train\cat\cat_train_02657.jpg,1,cat,train
data\raw\train\bird\bird_train_02658.jpg,0,bird,train
data\raw\train\llama\llama_train_02659.jpg,2,llama,train
data\raw\train\rabbit\rabbit_train_02660.jpg,3,rabbit,train
data\raw\train\dog\dog_train_02661.jpg,5,dog,train
data\raw\train\dog\dog_train_02662.jpg,5,dog,train
